Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.204-45.33.2.79-46761-80-6,192.168.1.204,46761,45.33.2.79,80,6,04/02/2020 01:26:56 PM,110142068,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.027237549235047957,0.05447509847009591,2.20284136E7,2.2405547579873234E7,4.5007041E7,263994.0,9.0559405E7,4.52797025E7,21867.277208193984,4.5295165E7,4.526424E7,6.5135027E7,3.25675135E7,1.7990007787301943E7,4.528837E7,1.9846657E7,0,0,0,0,60,84,0.027237549235047957,0.027237549235047957,0.0,1.0,0.4285714285714286,0.5345224838248488,0.2857142857142857,1,0,0,0,1,0,0,0,1.0,0.5,1.0,0.0,0,0,0,0,0,0,3,3,3,0,-1,58,3,0,276059.0,17062.48663003139,288124.0,263994.0,3.6529983333333336E7,1.4676810327978838E7,4.5007041E7,1.9582663E7,No Label
172.105.215.210-192.168.1.204-443-46770-6,192.168.1.204,46770,172.105.215.210,443,6,04/02/2020 01:29:41 PM,5157829,6,3,260.0,0.0,130.0,0.0,43.333333333333336,67.1317113342619,0.0,0.0,0.0,0.0,50.40880572039127,1.7449201980135438,644728.625,675214.9903326957,1819301.0,82.0,4157079.0,831415.8,717512.845761454,1819301.0,506.0,2297719.0,1148859.5,176006.65601192473,1273315.0,1024404.0,0,0,0,0,144,96,1.1632801320090294,0.5816400660045147,0.0,130.0,26.0,54.81281277625191,3004.4444444444443,0,1,0,0,0,0,0,0,0.0,28.88888888888889,43.333333333333336,0.0,0,0,0,0,0,0,6,260,3,0,-1,29200,2,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46770-6,172.105.215.210,443,192.168.1.204,46770,6,04/02/2020 01:29:46 PM,1695075,0,2,0.0,130.0,0,0,0,0,130.0,0.0,65.0,91.92388155425118,76.69277170626668,1.1798887954810258,1695075.0,0.0,1695075.0,1695075.0,0,0,0,0,0,1695075.0,1695075.0,0.0,1695075.0,1695075.0,0,0,0,0,0,52,0.0,1.1798887954810258,0.0,130.0,43.333333333333336,75.05553499465135,5633.333333333334,0,0,0,0,1,0,0,0,0.0,65.0,0.0,65.0,0,0,0,0,0,0,0,0,2,130,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46770-6,172.105.215.210,443,192.168.1.204,46770,6,04/02/2020 01:29:48 PM,2009,3,2,2374.0,1440.0,1440.0,0.0,791.3333333333333,730.524012838273,1440.0,0.0,720.0,1018.2337649086285,1898456.9437531112,2488.8003982080636,502.25,504.8467589278949,971.0,5.0,976.0,488.0,683.0651506262049,971.0,5.0,131.0,131.0,0.0,131.0,131.0,0,0,0,0,60,40,1493.2802389248384,995.5201592832256,0.0,1440.0,875.6666666666666,706.0316329079503,498480.6666666667,0,0,0,0,1,0,0,0,0.0,1050.8,791.3333333333334,720.0,0,0,0,0,0,0,3,2374,2,1440,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-45.56.79.23-46771-80-6,192.168.1.204,46771,45.56.79.23,80,6,04/02/2020 01:30:40 PM,501472,2,3,137.0,185.0,137.0,0.0,68.5,96.87362902255701,185.0,0.0,61.666666666666664,106.80979980008077,642.1096292514836,9.970646416948503,125368.0,144389.42357619782,255078.0,197.0,538.0,538.0,0.0,538.0,538.0,501472.0,250736.0,6140.515287823979,255078.0,246394.0,0,0,0,0,40,84,3.9882585667794013,5.9823878501691015,0.0,185.0,53.666666666666664,84.51429859299944,7142.666666666666,0,1,0,0,0,0,0,0,1.0,64.4,68.5,61.666666666666664,0,0,0,0,0,0,2,137,3,185,-1,60,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-45.56.79.23-46771-80-6,192.168.1.204,46771,45.56.79.23,80,6,04/02/2020 01:30:41 PM,55,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36363.63636363636,55.0,0.0,55.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18181.81818181818,18181.81818181818,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46772-6,192.168.1.204,46772,172.105.215.210,443,6,04/02/2020 01:30:41 PM,4666936,6,10,626.0,4745.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,474.49999999999994,597.5359124493411,1150.8621502416147,3.4283735624401106,311129.0666666667,913664.9774120449,3584708.0,0.0,814900.0,162980.0,148065.873976754,277183.0,568.0,4666936.0,518548.44444444444,1157700.5358202646,3584892.0,0.0,0,0,0,0,120,224,1.2856400859150416,2.1427334765250694,0.0,1440.0,315.94117647058823,494.98111966369925,245006.30882352937,0,1,0,0,0,0,0,0,1.0,335.6875,104.33333333333333,474.5,0,0,0,0,0,0,6,626,10,4745,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46772-6,192.168.1.204,46772,172.105.215.210,443,6,04/02/2020 01:30:46 PM,1473398,0,2,0.0,37.0,0,0,0,0,37.0,0.0,18.5,26.16295090390226,25.112019970164205,1.3574064848737408,1473398.0,0.0,1473398.0,1473398.0,0,0,0,0,0,1473398.0,1473398.0,0.0,1473398.0,1473398.0,0,0,0,0,0,40,0.0,1.3574064848737408,0.0,37.0,12.333333333333334,21.361959960016154,456.33333333333337,0,0,0,0,1,0,0,0,0.0,18.5,0.0,18.5,0,0,0,0,0,0,0,0,2,37,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.199.142-46766-443-6,192.168.1.204,46766,216.58.199.142,443,6,04/02/2020 01:28:55 PM,119223590,140,204,17451.0,16409.0,1227.0,0.0,124.64999999999996,248.41175857547717,740.0,0.0,80.43627450980397,128.2172604207257,284.0041974914528,2.885335024721198,347590.64139941643,1420957.6702267139,1.0008905E7,0.0,1.1917929E8,857404.9640287769,2140957.6506990283,1.0013023E7,0.0,1.1922359E8,587308.3251231522,1852804.8221595783,1.0067228E7,0.0,0,1,0,0,2860,4080,1.1742642542469992,1.711070770474199,0.0,1227.0,99.67246376811589,188.7855771830634,35639.994152342384,0,0,0,1,1,0,0,0,1.0,99.96220930232558,124.65,80.43627450980392,0,0,0,0,0,0,140,17451,204,16409,-1,1050,79,0,4011891.9000000004,4570973.177812831,1.2626845E7,330654.0,7873089.0,2010944.3223963764,1.0008905E7,5222893.0,No Label
192.168.1.204-74.125.24.188-46755-5228-6,192.168.1.204,46755,74.125.24.188,5228,6,04/02/2020 01:28:45 PM,90144985,2,3,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.033279721550788434,0.055466202584647385,2.253624625E7,2.5939867100053094E7,4.5000945E7,68254.0,4.5068969E7,4.5068969E7,0.0,4.5068969E7,4.5068969E7,9.0144985E7,4.50724925E7,4657.712367675788,4.5075786E7,4.5069199E7,0,0,0,0,40,84,0.022186481033858955,0.033279721550788434,0.0,1.0,0.6666666666666667,0.5163977794943223,0.2666666666666667,0,0,0,0,1,0,0,0,1.0,0.8,1.0,0.3333333333333333,0,0,0,0,0,0,2,2,3,1,-1,255,2,0,68254.0,0.0,68254.0,68254.0,4.500083E7,162.63455967290594,4.5000945E7,4.5000715E7,No Label
172.105.215.210-192.168.1.204-443-46774-6,192.168.1.204,46774,172.105.215.210,443,6,04/02/2020 01:31:41 PM,4743910,7,11,756.0,4782.0,326.0,0.0,108.0,120.64272322302189,1440.0,0.0,434.72727272727263,582.0178847611285,1167.3914555714591,3.7943384254760315,279053.5294117647,719599.7340337124,2983604.0,1.0,1468992.0,244832.0,232339.7228344736,626198.0,501.0,4743910.0,474391.0,923112.3844281727,2983709.0,1.0,0,0,0,0,140,244,1.4755760543517902,2.3187623711242416,0.0,1440.0,291.4736842105263,472.64672835486914,223394.92982456143,0,1,0,0,0,0,0,0,1.0,307.6666666666667,108.0,434.72727272727275,0,0,0,0,0,0,7,756,11,4782,-1,254,4,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/02/2020 01:28:47 PM,65881823,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030357387044374896,6.5881823E7,0.0,6.5881823E7,6.5881823E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015178693522187448,0.015178693522187448,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.5881823E7,0.0,6.5881823E7,6.5881823E7,No Label
192.168.1.204-216.58.199.142-46766-443-6,192.168.1.204,46766,216.58.199.142,443,6,04/02/2020 01:30:57 PM,74363651,87,122,8076.0,10226.0,1226.0,0.0,92.82758620689657,179.2720556244804,734.0,0.0,83.81967213114757,139.36271816061404,246.11486598472686,2.8105128942633546,357517.55288461514,1458919.398440466,1.0003113E7,0.0,7.4005431E7,860528.2674418604,2186369.699097303,1.0013654E7,65.0,7.0860105E7,585620.702479339,1874553.2207844337,1.0042826E7,0.0,0,1,0,0,1836,2476,1.1699264201000565,1.6405864741632978,0.0,1226.0,87.69999999999999,156.49932509752512,24492.03875598086,0,0,0,1,1,0,0,0,1.0,88.11961722488039,92.82758620689656,83.81967213114754,0,0,0,0,0,0,87,8076,122,10226,-1,1050,45,0,4338745.2,5725968.960189332,1.3964191E7,343053.0,8571941.0,1387327.8474659477,1.0003113E7,6869377.0,No Label
172.105.215.210-192.168.1.204-443-46775-6,192.168.1.204,46775,172.105.215.210,443,6,04/02/2020 01:32:41 PM,5011577,9,8,716.0,4748.0,326.0,0.0,79.55555555555556,111.81134905624643,1440.0,0.0,593.5,662.675744883682,1090.2755759314882,3.392145825555509,313223.5625,511421.8676544794,1876534.0,1.0,4720049.0,590006.125,612543.4114144628,1876534.0,458.0,3134930.0,447847.14285714284,481509.4350825082,1022637.0,1.0,0,0,0,0,204,196,1.795841907647034,1.5963039179084748,0.0,1440.0,303.5555555555556,508.1836423765379,258250.61437908493,0,1,0,0,0,0,0,0,0.0,321.4117647058824,79.55555555555556,593.5,0,0,0,0,0,0,9,716,8,4748,-1,237,4,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46775-6,172.105.215.210,443,192.168.1.204,46775,6,04/02/2020 01:32:46 PM,623721,0,2,0.0,326.0,0,0,0,0,326.0,0.0,163.0,230.5168106668145,522.6695910511271,3.206561908289123,623721.0,0.0,623721.0,623721.0,0,0,0,0,0,623721.0,623721.0,0.0,623721.0,623721.0,0,0,0,0,0,52,0.0,3.206561908289123,0.0,326.0,108.66666666666667,188.216187755818,35425.333333333336,0,0,0,0,1,0,0,0,0.0,163.0,0.0,163.0,0,0,0,0,0,0,0,0,2,326,-1,258,0,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46775-6,172.105.215.210,443,192.168.1.204,46775,6,04/02/2020 01:32:47 PM,516,2,2,37.0,298.0,37.0,0.0,18.5,26.16295090390226,298.0,0.0,149.0,210.71782079359116,649224.8062015504,7751.937984496125,172.0,207.18108021728239,402.0,0.0,516.0,516.0,0.0,516.0,516.0,114.0,114.0,0.0,114.0,114.0,0,1,0,0,40,40,3875.9689922480625,3875.9689922480625,0.0,298.0,126.6,157.19351131646624,24709.8,0,0,0,1,1,0,0,0,1.0,158.25,18.5,149.0,0,0,0,0,0,0,2,37,2,298,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-239.255.255.250-1900-1900-17,192.168.1.1,1900,239.255.255.250,1900,17,04/02/2020 01:23:10 PM,9168,9,1,2923.0,358.0,366.0,286.0,324.77777777777777,31.57838571625289,358.0,358.0,358.0,0.0,357875.2181500872,1090.7504363001744,1018.6666666666666,1484.8754998315515,4383.0,0.0,6754.0,844.25,1485.574323764574,4383.0,0.0,0,0,0,0,0,0,0,0,0,72,8,981.675392670157,109.07504363001745,286.0,366.0,330.8181818181818,31.27880490625619,978.3636363636364,0,0,0,0,0,0,0,0,0.0,363.9,324.77777777777777,358.0,0,0,0,0,0,0,9,2923,1,358,-1,-1,9,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-74.125.24.188-46755-5228-6,192.168.1.204,46755,74.125.24.188,5228,6,04/02/2020 01:31:00 PM,90309700,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.033219022984242,0.066438045968484,1.806194E7,2.4591469701168757E7,4.5000923E7,83149.0,4.5123615E7,4.5123615E7,0.0,4.5123615E7,4.5123615E7,9.03097E7,3.0103233333333332E7,2.599815741981601E7,4.5122851E7,83149.0,0,0,0,0,40,116,0.022146015322828002,0.044292030645656004,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,255,2,0,102920.5,27961.12344845965,122692.0,83149.0,4.5000541E7,540.2295808265224,4.5000923E7,4.5000159E7,No Label
172.105.215.210-192.168.1.204-443-46776-6,192.168.1.204,46776,172.105.215.210,443,6,04/02/2020 01:33:41 PM,4775840,7,11,756.0,4782.0,326.0,0.0,108.0,120.64272322302189,1440.0,0.0,434.72727272727263,582.0178847611285,1159.5865858152704,3.7689704847733596,280931.76470588235,723193.511657714,3001418.0,1.0,1493371.0,248895.1666666667,228585.77328820503,612045.0,446.0,4775840.0,477584.0,928069.6486128853,3001573.0,1.0,0,0,0,0,140,244,1.4657107440785286,2.303259740694831,0.0,1440.0,291.4736842105263,472.64672835486914,223394.92982456143,0,1,0,0,0,0,0,0,1.0,307.6666666666667,108.0,434.72727272727275,0,0,0,0,0,0,7,756,11,4782,-1,254,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.199.142-65006-443-17,192.168.1.204,65006,216.58.199.142,443,17,04/02/2020 01:32:06 PM,119975601,90,103,17604.0,18161.0,1350.0,28.0,195.59999999999997,311.3648750152439,1350.0,16.0,176.32038834951447,289.5301878531478,298.10227831240456,1.608660414212053,624872.921875,1912121.5092340782,1.0014344E7,0.0,1.19953598E8,1347793.2359550565,2642371.05055786,1.0014344E7,105.0,1.13801149E8,1115697.5392156865,2503068.5205500363,1.0101754E7,0.0,0,0,0,0,720,824,0.7501525247620973,0.8585078894499558,16.0,1350.0,191.31443298969074,309.99055492537366,96094.1441429411,0,0,0,0,0,0,0,0,1.0,192.30569948186528,195.6,176.32038834951456,0,0,0,0,0,0,90,17604,103,18161,-1,-1,90,0,4859696.333333333,5731140.570083737,1.5045441E7,402031.0,8452858.111111112,1867236.892963467,1.0014344E7,5715424.0,No Label
192.168.1.204-216.58.199.142-46781-443-6,192.168.1.204,46781,216.58.199.142,443,6,04/02/2020 01:34:13 PM,8803556,7,5,659.0,792.0,595.0,0.0,94.14285714285715,222.14141784865225,580.0,0.0,158.4,252.92844838016939,164.81976146911543,1.36308555315602,800323.2727272727,1709253.4247071783,5590279.0,120.0,7803229.0,1300538.1666666665,2241364.75258887,5590279.0,321.0,3172499.0,793124.75,1495850.7870721098,3036379.0,1099.0,0,0,0,0,164,124,0.7951332393410118,0.5679523138150083,0.0,595.0,111.61538461538461,219.37621356227996,48125.92307692307,0,1,0,0,0,0,0,0,0.0,120.91666666666667,94.14285714285714,158.4,0,0,0,0,0,0,7,659,5,792,-1,242,2,0,0,0,0,0,0,0,0,0,No Label
172.217.166.78-192.168.1.204-443-46782-6,192.168.1.204,46782,172.217.166.78,443,6,04/02/2020 01:34:15 PM,6201569,12,17,2723.0,5093.0,1380.0,0.0,226.91666666666666,419.41571010011995,1430.0,0.0,299.5882352941176,509.26810949925107,1260.3262174459398,4.676235965446809,221484.60714285716,1052536.4331563571,5581474.0,0.0,6169925.0,560902.2727272727,1681897.5277341416,5619748.0,18.0,620095.0,38755.9375,85114.18784391452,346618.0,0.0,0,0,0,0,240,364,1.9349941925986793,2.741241772848129,0.0,1430.0,260.5333333333333,462.0806567400689,213518.53333333338,0,1,0,0,0,0,0,0,1.0,269.51724137931035,226.91666666666666,299.5882352941176,0,0,0,0,0,0,12,2723,17,5093,-1,263,7,0,0,0,0,0,0,0,0,0,No Label
172.217.166.78-192.168.1.204-443-46782-6,192.168.1.204,46782,172.217.166.78,443,6,04/02/2020 01:34:22 PM,600044,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3330889068135003,600044.0,0.0,600044.0,600044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.6665444534067502,1.6665444534067502,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
172.217.166.78-192.168.1.204-443-46782-6,192.168.1.204,46782,172.217.166.78,443,6,04/02/2020 01:34:24 PM,22532,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,88.76264867743653,22532.0,0.0,22532.0,22532.0,0,0,0,0,0,22532.0,22532.0,0.0,22532.0,22532.0,0,0,0,0,0,40,0.0,88.76264867743653,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,263,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.199.142-46781-443-6,192.168.1.204,46781,216.58.199.142,443,6,04/02/2020 01:34:32 PM,47212,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42.36211132762857,47212.0,0.0,47212.0,47212.0,0,0,0,0,0,47212.0,47212.0,0.0,47212.0,47212.0,0,0,0,0,0,40,0.0,42.36211132762857,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,242,0,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46783-6,192.168.1.204,46783,172.105.215.210,443,6,04/02/2020 01:34:41 PM,9773305,6,10,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,478.19999999999993,594.3775081732335,553.344032545797,1.6371125223248428,651553.6666666667,2216743.5120408908,8651830.0,1.0,853187.0,170637.4,154998.08481655506,287824.0,502.0,9773305.0,1085922.7777777778,2840655.4194021747,8651986.0,1.0,0,0,0,0,120,224,0.6139171958718161,1.023195326453027,0.0,1440.0,318.11764705882354,493.5844510254731,243625.61029411762,0,1,0,0,0,0,0,0,1.0,338.0,104.33333333333333,478.2,0,0,0,0,0,0,6,626,10,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-74.125.24.188-46755-5228-6,192.168.1.204,46755,74.125.24.188,5228,6,04/02/2020 01:33:16 PM,90204172,2,3,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.033257885233955696,0.0554298087232595,2.2551043E7,2.5922168515094385E7,4.5000494E7,79660.0,4.5080154E7,4.5080154E7,0.0,4.5080154E7,4.5080154E7,4.5203678E7,2.2601839E7,3.1788572246869627E7,4.5079754E7,123924.0,0,0,0,0,40,84,0.0221719234893038,0.033257885233955696,0.0,1.0,0.6666666666666666,0.5163977794943222,0.2666666666666666,0,0,0,0,1,0,0,0,1.0,0.8,1.0,0.3333333333333333,0,0,0,0,0,0,2,2,3,1,-1,255,2,0,101792.0,31299.37456244134,123924.0,79660.0,4.5000294E7,282.842712474619,4.5000494E7,4.5000094E7,No Label
172.105.215.210-192.168.1.204-443-46784-6,192.168.1.204,46784,172.105.215.210,443,6,04/02/2020 01:35:41 PM,3982024,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1358.1033163034679,4.269185720628505,248876.5,742236.4140707011,3003056.0,1.0,741807.0,148361.4,134608.85075766747,252814.0,606.0,3982024.0,398202.4,923239.9579620794,3003163.0,1.0,0,0,0,0,120,244,1.5067714308100604,2.762414289818444,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-216.58.199.142-46777-443-6,192.168.1.204,46777,216.58.199.142,443,6,04/02/2020 01:34:13 PM,118186985,148,211,16295.0,19995.0,1286.0,0.0,110.10135135135134,204.9928400894952,1245.0,0.0,94.76303317535546,173.59912979344617,307.05580652556625,3.037559507927205,330131.24301676,1357526.3177192125,9992051.0,0.0,1.17168183E8,797062.4693877547,2036399.2201203736,1.0009651E7,82.0,1.18186985E8,562795.1666666666,1775831.5156552107,9995738.0,0.0,0,0,0,0,3068,4316,1.2522529447722184,1.785306563154987,0.0,1286.0,100.80555555555556,186.8712961000089,34920.881306097195,0,1,0,0,0,0,0,0,1.0,101.08635097493037,110.10135135135135,94.76303317535545,0,0,0,0,0,0,148,16295,211,19995,-1,675,87,0,2835552.727272727,1946257.9213024203,5943357.0,339994.0,7489046.181818182,1767106.952515824,9992051.0,5096868.0,No Label
172.105.215.210-192.168.1.204-443-46785-6,192.168.1.204,46785,172.105.215.210,443,6,04/02/2020 01:36:41 PM,4033738,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1340.6919338836585,4.214453194530731,252108.625,742183.0351085349,3002852.0,1.0,779927.0,155985.4,141446.9553235417,265820.0,484.0,4033738.0,403373.8,922266.9461048201,3003026.0,1.0,0,0,0,0,120,244,1.487454068657905,2.726999125872826,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
172.105.215.210-192.168.1.204-443-46788-6,192.168.1.204,46788,172.105.215.210,443,6,04/02/2020 01:37:41 PM,4088124,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1322.8561560265787,4.158386585142721,255507.75,742140.8365849436,3002460.0,1.0,796087.0,159217.4,144358.586837777,274258.0,483.0,4088124.0,408812.39999999997,921181.129929059,3002590.0,1.0,0,0,0,0,120,244,1.467665853579784,2.690720731562937,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-74.125.24.188-46755-5228-6,192.168.1.204,46755,74.125.24.188,5228,6,04/02/2020 01:35:31 PM,90232233,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03324754248296172,0.06649508496592343,1.80464466E7,2.4605660822962027E7,4.5000855E7,75376.0,4.5080244E7,4.5080244E7,0.0,4.5080244E7,4.5080244E7,9.0232233E7,3.0077411E7,2.5981747709310934E7,4.5079729E7,76273.0,0,0,0,0,40,116,0.022165028321974478,0.044330056643948956,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,255,2,0,77831.0,2203.344730177282,79389.0,76273.0,4.50005975E7,364.15999231107196,4.5000855E7,4.500034E7,No Label
192.168.1.204-216.58.199.142-46777-443-6,192.168.1.204,46777,216.58.199.142,443,6,04/02/2020 01:36:21 PM,116689595,136,210,12540.0,16611.0,1051.0,0.0,92.20588235294116,161.9417415888977,734.0,0.0,79.10000000000004,126.52451962756327,249.81661818262376,2.9651315526461466,338230.71014492767,1377519.8388794702,1.000511E7,0.0,1.16677845E8,864280.3333333333,2107242.7390871765,1.001068E7,54.0,1.16689595E8,558323.421052631,1742278.0117230935,1.0039655E7,0.0,0,1,0,0,2804,4224,1.1654852345661153,1.799646318080031,0.0,1051.0,84.53890489913546,141.3217767376995,19971.84458030019,0,0,0,1,1,0,0,0,1.0,84.78323699421965,92.20588235294117,79.1,0,0,0,0,0,0,136,12540,210,16611,-1,1047,78,0,3874493.400000001,4424952.525590961,1.3507967E7,352961.0,7618352.699999999,1747198.894347626,1.000511E7,5531402.0,No Label
172.105.215.210-192.168.1.204-443-46798-6,192.168.1.204,46798,172.105.215.210,443,6,04/02/2020 01:38:41 PM,4069497,6,11,626.0,4782.0,326.0,0.0,104.33333333333334,131.7295208625108,1440.0,0.0,434.72727272727263,582.0178847611285,1328.9111651882283,4.177420452699683,254343.56250000006,730694.4652675716,2956163.0,0.0,855048.0,171009.6,156238.3754949468,308873.0,479.0,4069497.0,406949.69999999995,906188.6944086265,2956359.0,0.0,0,0,0,0,120,244,1.4743836891881232,2.7030367635115593,0.0,1440.0,300.44444444444446,484.6822151401912,234916.84967320258,0,1,0,0,0,0,0,0,1.0,318.11764705882354,104.33333333333333,434.72727272727275,0,0,0,0,0,0,6,626,11,4782,-1,254,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.204-104.88.149.175-46797-80-6,192.168.1.204,46797,104.88.149.175,80,6,04/02/2020 01:38:21 PM,33798117,3,6,215.0,1615.0,215.0,0.0,71.66666666666666,124.13030787576955,1440.0,0.0,269.1666666666667,577.8444138924133,54.14502825704758,0.26628702421498807,4224764.625,1.1900536438320836E7,3.3677013E7,1.0,64546.0,32273.0,45441.51018617229,64405.0,141.0,3.3798117E7,6759623.4,1.5047357079321416E7,3.36771E7,1.0,0,0,0,0,60,144,0.08876234140499603,0.17752468280999206,0.0,1440.0,183.0,449.14239266505325,201728.88888888888,0,1,0,0,0,0,0,0,2.0,203.33333333333334,71.66666666666667,269.1666666666667,0,0,0,0,0,0,3,215,6,1615,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
